"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
276.7,141.4,0.028,,0.4,0.6,0.005,
277.58,140.55,0.028,,0.4,0.6,0.005,
280.22,136.33,0.028,,0.4,0.6,0.005,
283.54,132.6,0.028,,0.4,0.6,0.005,
287.53,127.88,0.028,,0.4,0.6,0.005,
293.39,121.9,0.028,,0.4,0.6,0.005,
298.41,116.99,0.028,,0.4,0.6,0.005,
303.5,113.16,0.028,,0.4,0.6,0.005,
313.62,105.7,0.028,,0.4,0.6,0.005,
323.31,99.8,0.028,,0.4,0.6,0.005,
333.03,94.6,0.028,,0.4,0.6,0.005,
343.39,89.99,0.028,,0.4,0.6,0.005,
353.11,85.96,0.028,,0.4,0.6,0.005,
363.33,82.43,0.028,,0.4,0.6,0.005,
