"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
109.44,101.3,0.0181,0.1439,+-0.02,,,
103.38,101.3,0.0511,0.3108,+-0.02,,,
86.66,101.3,0.2973,0.7329,+-0.02,,,
86.1,101.3,0.3311,0.7622,+-0.02,,,
84.03,101.3,0.4595,0.8048,+-0.02,,,
83.93,101.3,0.4798,0.8104,+-0.02,,,
82.0,101.3,0.647,0.8348,+-0.02,,,
81.4,101.3,0.7235,0.8568,+-0.02,,,
81.0,101.3,0.7928,0.855,+-0.02,,,
80.72,101.3,0.894,0.8955,+-0.02,,,
81.0,101.3,0.9561,0.916,+-0.02,,,
