"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,37.98,0.0,0.0,+-0.01,+-0.007,+-0.001,+-0.001
348.15,50.34,0.02,0.245,+-0.01,+-0.007,+-0.001,+-0.001
348.15,60.3,0.028,0.377,+-0.01,+-0.007,+-0.001,+-0.001
348.15,62.3,0.044,0.4,+-0.01,+-0.007,+-0.001,+-0.001
348.15,65.22,0.052,0.428,+-0.01,+-0.007,+-0.001,+-0.001
348.15,82.26,0.138,0.567,+-0.01,+-0.007,+-0.001,+-0.001
348.15,101.51,0.245,0.665,+-0.01,+-0.007,+-0.001,+-0.001
348.15,107.33,0.293,0.689,+-0.01,+-0.007,+-0.001,+-0.001
348.15,114.54,0.385,0.729,+-0.01,+-0.007,+-0.001,+-0.001
348.15,124.7,0.619,0.805,+-0.01,+-0.007,+-0.001,+-0.001
348.15,125.6,0.671,0.815,+-0.01,+-0.007,+-0.001,+-0.001
348.15,127.17,0.729,0.825,+-0.01,+-0.007,+-0.001,+-0.001
348.15,128.6,0.9,0.9,+-0.01,+-0.007,+-0.001,+-0.001
348.15,127.98,0.923,0.906,+-0.01,+-0.007,+-0.001,+-0.001
348.15,124.58,1.0,1.0,+-0.01,+-0.007,+-0.001,+-0.001
