"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,29.894,0.0,0.0,0.02,0.027,,
318.15,32.744,0.0037,0.0882,0.02,0.027,,
318.15,35.358,0.0102,0.1567,0.02,0.027,,
318.15,38.587,0.0161,0.2364,0.02,0.027,,
318.15,40.962,0.0207,0.2794,0.02,0.027,,
318.15,44.231,0.0314,0.3391,0.02,0.027,,
318.15,46.832,0.0431,0.3794,0.02,0.027,,
318.15,50.488,0.0613,0.4306,0.02,0.027,,
318.15,53.224,0.0854,0.4642,0.02,0.027,,
318.15,55.571,0.1263,0.4921,0.02,0.027,,
318.15,57.454,0.1811,0.5171,0.02,0.027,,
318.15,58.427,0.2334,0.5288,0.02,0.027,,
318.15,59.402,0.3217,0.545,0.02,0.027,,
318.15,59.802,0.3805,0.5538,0.02,0.027,,
318.15,60.015,0.4201,0.559,0.02,0.027,,
318.15,60.242,0.4746,0.5673,0.02,0.027,,
318.15,60.416,0.542,0.5783,0.02,0.027,,
318.15,60.443,0.5716,0.5821,0.02,0.027,,
318.15,60.416,0.6164,0.5908,0.02,0.027,,
318.15,60.35,0.6509,0.599,0.02,0.027,,
318.15,60.215,0.6793,0.6067,0.02,0.027,,
318.15,59.868,0.7259,0.6216,0.02,0.027,,
318.15,59.482,0.7575,0.6346,0.02,0.027,,
318.15,58.321,0.8171,0.6681,0.02,0.027,,
318.15,56.213,0.8744,0.7181,0.02,0.027,,
318.15,54.692,0.9033,0.7525,0.02,0.027,,
318.15,53.037,0.9264,0.7896,0.02,0.027,,
318.15,51.009,0.9497,0.8368,0.02,0.027,,
318.15,50.048,0.9594,0.8599,0.02,0.027,,
318.15,48.767,0.9707,0.8916,0.02,0.027,,
318.15,47.54,0.9804,0.9222,0.02,0.027,,
318.15,46.232,0.9895,0.9558,0.02,0.027,,
318.15,44.608,1.0,1.0,0.02,0.027,,
