"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-10.35,0.01814,0.0922,,,,,
-5.77,0.02455,0.0922,,,,,
-0.97,0.03342,0.0922,,,,,
3.62,0.04446,0.0922,,,,,
8.13,0.05816,0.0922,,,,,
13.56,0.08029,0.0922,,,,,
