"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,6.815,0.0946,0.1415,,+-0.03,+-0.0005,+-0.0005
298.15,6.801,0.198,0.15,,+-0.03,+-0.0005,+-0.0005
298.15,6.749,0.2987,0.1528,,+-0.03,+-0.0005,+-0.0005
298.15,6.736,0.3424,0.1558,,+-0.03,+-0.0005,+-0.0005
298.15,6.656,0.4031,0.1615,,+-0.03,+-0.0005,+-0.0005
298.15,6.629,0.447,0.1665,,+-0.03,+-0.0005,+-0.0005
298.15,6.469,0.5161,0.1756,,+-0.03,+-0.0005,+-0.0005
298.15,6.416,0.5518,0.1806,,+-0.03,+-0.0005,+-0.0005
298.15,6.177,0.6439,0.1954,,+-0.03,+-0.0005,+-0.0005
298.15,6.071,0.67,0.2004,,+-0.03,+-0.0005,+-0.0005
298.15,5.965,0.701,0.2072,,+-0.03,+-0.0005,+-0.0005
298.15,5.859,0.7196,0.2119,,+-0.03,+-0.0005,+-0.0005
298.15,5.58,0.7679,0.2274,,+-0.03,+-0.0005,+-0.0005
298.15,5.195,0.814,0.2496,,+-0.03,+-0.0005,+-0.0005
298.15,4.689,0.8616,0.2873,,+-0.03,+-0.0005,+-0.0005
298.15,3.919,0.9085,0.356,,+-0.03,+-0.0005,+-0.0005
