"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
333.15,10.0,0.9368,0.000177,+-0.03,+-0.1%,,
333.15,20.0,0.872,0.00017,+-0.03,+-0.1%,,
333.15,30.0,0.814,0.000163,+-0.03,+-0.1%,,
333.15,40.0,0.759,0.000181,+-0.03,+-0.1%,,
333.15,55.0,0.661,0.00034,+-0.03,+-0.1%,,
333.15,85.0,0.537,0.00573,+-0.03,+-0.1%,,
333.15,100.0,0.494,0.016,+-0.03,+-0.1%,,
333.15,115.0,0.457,0.0347,+-0.03,+-0.1%,,
333.15,150.0,0.37,0.0797,+-0.03,+-0.1%,,
333.15,190.0,0.288,0.182,+-0.03,+-0.1%,,
