"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
60,3.35,0.0,0.0,,,,0.01
60,19.38,0.22,0.867,,,,0.01
60,22.33,0.27,0.889,,,,0.01
60,26.13,0.342,0.911,,,,0.01
60,31.3,0.441,0.939,,,,0.01
60,36.48,0.561,0.959,,,,0.01
60,40.69,0.657,0.971,,,,0.01
60,44.87,0.757,0.987,,,,0.01
60,48.72,0.849,1.0,,,,0.01
60,52.1,0.929,1.0,,,,0.01
60,54.31,0.979,1.0,,,,0.01
60,55.69,1.0,1.0,,,,0.01
