"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
389.7,101.39,0.03,0.0667,,,,
388.9,101.39,0.0513,0.1098,,,,
387.8,101.39,0.0854,0.171,,,,
386.9,101.39,0.1158,0.2211,,,,
385.9,101.39,0.1434,0.2642,,,,
385.1,101.39,0.1728,0.3094,,,,
384.2,101.39,0.2036,0.3525,,,,
383.6,101.39,0.2346,0.3906,,,,
383.1,101.39,0.2597,0.4195,,,,
382.4,101.39,0.2887,0.4523,,,,
382.0,101.39,0.3095,0.4733,,,,
381.5,101.39,0.3413,0.5041,,,,
380.7,101.39,0.3808,0.5376,,,,
380.1,101.39,0.417,0.5675,,,,
379.4,101.39,0.4606,0.601,,,,
379.0,101.39,0.4916,0.626,,,,
378.3,101.39,0.5337,0.628,,,,
377.7,101.39,0.5872,0.6962,,,,
377.1,101.39,0.6408,0.7364,,,,
376.6,101.39,0.6882,0.7696,,,,
376.1,101.39,0.7589,0.8223,,,,
375.8,101.39,0.7963,0.8489,,,,
375.7,101.39,0.8075,0.8552,,,,
375.5,101.39,0.8325,0.8719,,,,
375.3,101.39,0.8629,0.8939,,,,
375.1,101.39,0.8972,0.9206,,,,
375.0,101.39,0.9399,0.9523,,,,
374.9,101.39,0.9584,0.9672,,,,
