"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.65,4.6889,0.975,0.974,0.01,,+-0.0003,
308.65,4.6969,0.925,0.9223,0.01,,+-0.0003,
308.65,4.7075,0.8918,0.888,0.01,,+-0.0003,
308.65,4.7169,0.8333,0.8281,0.01,,+-0.0003,
308.65,4.7209,0.8903,0.8865,0.01,,+-0.0003,
308.65,4.7262,0.7917,0.7856,0.01,,+-0.0003,
308.65,4.7342,0.7299,0.7229,0.01,,+-0.0003,
308.65,4.7349,0.6999,0.6926,0.01,,+-0.0003,
308.65,4.7409,0.6333,0.6257,0.01,,+-0.0003,
308.65,4.7529,0.5767,0.5691,0.01,,+-0.0003,
308.65,4.7595,0.4867,0.4798,0.01,,+-0.0003,
308.65,4.7729,0.39,0.3844,0.01,,+-0.0003,
308.65,4.7769,0.3218,0.3174,0.01,,+-0.0003,
308.65,4.7835,0.2467,0.2437,0.01,,+-0.0003,
308.65,4.7902,0.1917,0.1897,0.01,,+-0.0003,
308.65,4.7942,0.1333,0.1324,0.01,,+-0.0003,
308.65,4.7969,0.0833,0.0829,0.01,,+-0.0003,
308.65,4.7982,0.033,0.033,0.01,,+-0.0003,
