"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
96.7,685,1.0,1.0,,,,
97.0,685,0.9282,0.9498,,,,
97.1,685,0.9099,0.9393,,,,
97.4,685,0.8751,0.9184,,,,
97.6,685,0.845,0.9033,,,,
97.8,685,0.805,0.8856,,,,
98.4,685,0.7612,0.8673,,,,
98.8,685,0.6952,0.8383,,,,
99.3,685,0.6696,0.8291,,,,
100.1,685,0.5754,0.7902,,,,
100.3,685,0.5587,0.7823,,,,
101.5,685,0.4746,0.7598,,,,
103.5,685,0.3899,0.7201,,,,
104.9,685,0.3409,0.6909,,,,
106.8,685,0.2835,0.6556,,,,
110.1,685,0.2134,0.5975,,,,
115.0,685,0.1326,0.4988,,,,
120.9,685,0.0775,0.3784,,,,
124.6,685,0.0505,0.2917,,,,
125.6,685,0.0438,0.2712,,,,
126.8,685,0.0336,0.241,,,,
131.7,685,0.0105,0.1131,,,,
135.3,685,0.0,0.0,,,,
