"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,27.195,0.0,0.0,+-0.01,+-0.01,,
343.15,27.732,0.0627,0.08,+-0.01,+-0.01,,
343.15,27.984,0.0917,0.117,+-0.01,+-0.01,,
343.15,28.323,0.1299,0.1646,+-0.01,+-0.01,,
343.15,28.57,0.1582,0.1986,+-0.01,+-0.01,,
343.15,28.854,0.1891,0.2369,+-0.01,+-0.01,,
343.15,29.243,0.2329,0.2868,+-0.01,+-0.01,,
343.15,29.603,0.2725,0.3324,+-0.01,+-0.01,,
343.15,29.956,0.3115,0.3761,+-0.01,+-0.01,,
343.15,30.208,0.3376,0.4054,+-0.01,+-0.01,,
343.15,30.452,0.3645,0.4333,+-0.01,+-0.01,,
343.15,30.845,0.4065,0.4781,+-0.01,+-0.01,,
343.15,31.105,0.4344,0.5073,+-0.01,+-0.01,,
343.15,31.453,0.4707,0.5445,+-0.01,+-0.01,,
343.15,31.791,0.5067,0.5796,+-0.01,+-0.01,,
343.15,32.127,0.5403,0.6132,+-0.01,+-0.01,,
343.15,32.496,0.5786,0.6502,+-0.01,+-0.01,,
343.15,32.844,0.6143,0.6831,+-0.01,+-0.01,,
343.15,33.249,0.6553,0.7203,+-0.01,+-0.01,,
343.15,33.597,0.69,0.7517,+-0.01,+-0.01,,
343.15,34.015,0.7329,0.7886,+-0.01,+-0.01,,
343.15,34.39,0.77,0.8204,+-0.01,+-0.01,,
343.15,34.673,0.7984,0.8445,+-0.01,+-0.01,,
343.15,35.008,0.8314,0.8711,+-0.01,+-0.01,,
343.15,35.289,0.8594,0.8932,+-0.01,+-0.01,,
343.15,35.594,0.8887,0.9169,+-0.01,+-0.01,,
343.15,35.961,0.9255,0.9452,+-0.01,+-0.01,,
343.15,36.25,0.9532,0.9657,+-0.01,+-0.01,,
343.15,36.728,1.0,1.0,+-0.01,+-0.01,,
