"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
160,502,0.841,0.142,+-0.5,+-3,,
160,755,0.872,0.218,+-0.5,+-3,,
160,1001,0.885,0.283,+-0.5,+-3,,
160,1253,0.879,0.351,+-0.5,+-3,,
160,1505,0.869,0.418,+-0.5,+-3,,
160,1759,0.853,0.489,+-0.5,+-3,,
160,1992,0.821,0.545,+-0.5,+-3,,
160,2191,0.741,0.633,+-0.5,+-3,,
