"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100,10.0,0.057,0.658,,,,
100,20.0,0.124,0.833,,,,
100,30.0,0.192,0.87,,,,
100,40.0,0.26,0.886,,,,
100,50.0,0.327,0.896,,,,
100,60.0,0.398,0.902,,,,
100,70.0,0.479,,,,,
100,80.0,0.563,,,,,
100,90.0,0.654,,,,,
100,100.0,0.773,,,,,
100,100.9,0.797,0.797,,,,
