"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,4.75,0.0,0.0,,,,
348.15,5.59,0.1065,0.427,,,,
348.15,6.79,0.1543,0.54,,,,
348.15,7.34,0.2226,0.653,,,,
348.15,8.93,0.2541,0.693,,,,
348.15,9.98,0.3502,0.779,,,,
348.15,11.39,0.4207,0.822,,,,
348.15,12.12,0.5281,0.868,,,,
348.15,12.27,0.5943,0.869,,,,
348.15,12.88,0.6089,0.893,,,,
348.15,13.45,0.6702,0.909,,,,
348.15,14.04,0.7336,0.924,,,,
348.15,14.52,0.8035,0.941,,,,
348.15,14.84,0.8597,0.955,,,,
348.15,15.14,0.8974,0.965,,,,
348.15,15.44,0.9311,0.975,,,,
348.15,15.67,0.9648,0.986,,,,
348.15,15.83,0.989,0.995,,,,
348.15,16.5,1.0,1.0,,,,
