"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,12.6,0.0,,0.01,0.044,6e-06,
313.15,18.59,0.0693,,0.01,0.044,6e-06,
313.15,20.93,0.1655,,0.01,0.044,6e-06,
313.15,21.46,0.272,,0.01,0.044,6e-06,
313.15,21.58,0.381,,0.01,0.044,6e-06,
313.15,21.61,0.4582,,0.01,0.044,6e-06,
313.15,21.58,0.4876,,0.01,0.044,6e-06,
313.15,21.61,0.5638,,0.01,0.044,6e-06,
313.15,21.57,0.5948,,0.01,0.044,6e-06,
313.15,21.44,0.7277,,0.01,0.044,6e-06,
313.15,20.9,0.8348,,0.01,0.044,6e-06,
313.15,18.81,0.9352,,0.01,0.044,6e-06,
313.15,12.25,1.0,,0.01,0.044,6e-06,
