"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,98.686,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,94.862,0.0661,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,89.256,0.1646,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,84.004,0.2556,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,78.174,0.3572,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,72.163,0.4593,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,69.275,0.5069,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,65.245,0.5716,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,59.016,0.6671,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,51.846,0.7718,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,37.772,0.9572,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
