"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
310.7,3.56,0.0,0.0,+-0.05,,,
310.9,10.97,0.0121,0.6335,+-0.05,,,
310.9,17.56,0.0239,0.7506,+-0.05,,,
310.8,34.89,0.0532,0.8426,+-0.05,,,
310.8,69.55,0.0988,0.8877,+-0.05,,,
310.8,104.02,0.154,0.9022,+-0.05,,,
310.8,138.2,0.2115,0.8985,+-0.05,,,
311.0,172.53,0.2894,0.8856,+-0.05,,,
311.0,207.07,0.353,0.8649,+-0.05,,,
310.8,241.53,0.4268,0.8383,+-0.05,,,
311.0,276.89,0.5431,0.7717,+-0.05,,,
310.8,285.16,0.6103,0.7304,+-0.05,,,
