"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
150,100,0.017,0.973,,,,
150,300,0.052,0.987,,,,
150,500,0.085,0.99,,,,
150,700,0.12,0.99,,,,
150,1000,0.173,0.989,,,,
150,1500,0.252,0.987,,,,
150,2000,0.325,0.985,,,,
150,2500,0.393,0.98,,,,
150,3000,0.452,0.976,,,,
150,3500,0.505,0.971,,,,
150,4000,0.554,0.962,,,,
150,4500,0.604,0.945,,,,
150,5000,0.664,0.919,,,,
150,5100,0.68,0.91,,,,
150,5200,0.7,0.895,,,,
150,5300,0.729,0.87,,,,
