"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.45,100,0.0,0.0,+- 0.01,,+- 0.001,+- 0.001
388.0,100,0.108,0.151,+- 0.01,,+- 0.001,+- 0.001
387.0,100,0.153,0.208,+- 0.01,,+- 0.001,+- 0.001
385.0,100,0.247,0.317,+- 0.01,,+- 0.001,+- 0.001
384.0,100,0.295,0.37,+- 0.01,,+- 0.001,+- 0.001
382.0,100,0.399,0.476,+- 0.01,,+- 0.001,+- 0.001
380.0,100,0.514,0.586,+- 0.01,,+- 0.001,+- 0.001
378.0,100,0.635,0.702,+- 0.01,,+- 0.001,+- 0.001
377.0,100,0.701,0.763,+- 0.01,,+- 0.001,+- 0.001
375.0,100,0.85,0.891,+- 0.01,,+- 0.001,+- 0.001
373.26,100,1.0,1.0,+- 0.01,,+- 0.001,+- 0.001
