"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.131,11.264,0.0,,,,,
298.131,12.023,0.01,0.0726,,,,
298.131,12.956,0.0223,0.1493,,,,
298.131,16.665,0.0718,0.3674,,,,
298.131,19.67,0.1138,0.4865,,,,
298.131,22.484,0.1542,0.5691,,,,
298.131,25.765,0.2027,0.6431,,,,
298.131,28.745,0.2481,0.6963,,,,
298.131,32.065,0.3,0.7438,,,,
298.131,34.589,0.3408,0.7746,,,,
298.131,37.334,0.3859,0.8033,,,,
298.131,39.613,0.424,0.8241,,,,
298.131,41.564,0.4575,0.8406,,,,
298.131,43.303,0.4875,0.8539,,,,
298.131,43.997,0.5006,0.8606,,,,
298.131,44.831,0.5141,0.8649,,,,
298.131,45.259,0.5228,0.8695,,,,
298.131,46.264,0.5394,0.8746,,,,
298.131,46.898,0.5521,0.8808,,,,
298.131,48.375,0.5783,0.8897,,,,
298.131,50.118,0.6098,0.9003,,,,
298.131,52.041,0.6452,0.9116,,,,
298.131,54.608,0.6926,0.9255,,,,
298.131,57.656,0.7486,0.9402,,,,
298.131,60.711,0.8055,0.9547,,,,
298.131,64.571,0.877,0.9719,,,,
298.131,67.428,0.9288,0.9838,,,,
298.131,69.493,0.9659,0.9923,,,,
298.131,70.632,0.9861,0.997,,,,
298.131,71.203,0.9959,0.999,,,,
298.131,71.435,1.0,,,,,
