"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.15,15.0,0.7008,0.00582,+-0.04,+-0.1%,,
318.15,25.0,0.50039,0.00514,+-0.04,+-0.1%,,
318.15,35.0,0.32949,0.00481,+-0.04,+-0.1%,,
318.15,40.0,0.24516,0.00512,+-0.04,+-0.1%,,
318.15,45.0,0.11705,0.02144,+-0.04,+-0.1%,,
318.15,50.0,0.10442,0.03078,+-0.04,+-0.1%,,
