"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.35,47.334,0.0,0.0,,,,
333.35,46.83,0.0123,0.0076,,,,
333.35,45.9,0.357,0.0073,,,,
333.35,44.5,0.0644,0.0143,,,,
333.35,41.99,0.1216,0.035,,,,
333.35,38.47,0.2027,0.0922,,,,
333.35,35.32,0.2806,0.1734,,,,
333.35,32.761,0.3604,0.2771,,,,
333.35,31.43,0.4352,0.3976,,,,
333.35,31.18,0.5099,0.5196,,,,
333.35,32.34,0.6067,0.6701,,,,
333.35,33.93,0.6955,0.778,,,,
333.35,35.81,0.7988,0.8737,,,,
333.35,37.49,0.8739,0.9338,,,,
333.35,39.1,0.6408,0.9715,,,,
333.35,40.0,0.374,0.9844,,,,
333.35,40.23,1.0,1.0,,,,
