"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
364.04,74.66,0.0,0.0,,,0.002,0.004
362.19,74.66,0.0144,0.0787,,,0.002,0.004
361.16,74.66,0.0231,0.1213,,,0.002,0.004
358.52,74.66,0.0485,0.2344,,,0.002,0.004
355.4,74.66,0.0789,0.3464,,,0.002,0.004
353.8,74.66,0.0959,0.3971,,,0.002,0.004
352.56,74.66,0.1098,0.4369,,,0.002,0.004
351.13,74.66,0.1255,0.4778,,,0.002,0.004
350.12,74.66,0.1369,0.5049,,,0.002,0.004
349.06,74.66,0.1532,0.5341,,,0.002,0.004
347.43,74.66,0.1732,0.574,,,0.002,0.004
346.1,74.66,0.1923,0.6055,,,0.002,0.004
344.55,74.66,0.2145,0.6397,,,0.002,0.004
343.3,74.66,0.2367,0.6697,,,0.002,0.004
341.0,74.66,0.2764,0.7157,,,0.002,0.004
339.22,74.66,0.3144,0.75,,,0.002,0.004
337.34,74.66,0.3533,0.78,,,0.002,0.004
336.26,74.66,0.3794,0.7977,,,0.002,0.004
335.37,74.66,0.4047,0.8118,,,0.002,0.004
334.5,74.66,0.43,0.8257,,,0.002,0.004
332.8,74.66,0.4838,0.8517,,,0.002,0.004
331.0,74.66,0.5491,0.8765,,,0.002,0.004
329.63,74.66,0.5899,0.8934,,,0.002,0.004
328.37,74.66,0.6462,0.909,,,0.002,0.004
326.97,74.66,0.7095,0.9236,,,0.002,0.004
325.49,74.66,0.7692,0.9407,,,0.002,0.004
324.23,74.66,0.8171,0.9546,,,0.002,0.004
323.38,74.66,0.873,0.9668,,,0.002,0.004
322.53,74.66,0.9169,0.9776,,,0.002,0.004
321.9,74.66,0.9526,0.9867,,,0.002,0.004
321.12,74.66,1.0,1.0,,,0.002,0.004
