"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
337.55,6.66,0.0,0.0,0.1,0.01,0.001,0.001
337.35,6.66,0.054,0.064,0.1,0.01,0.001,0.001
337.15,6.66,0.103,0.123,0.1,0.01,0.001,0.001
336.75,6.66,0.185,0.218,0.1,0.01,0.001,0.001
336.35,6.66,0.267,0.308,0.1,0.01,0.001,0.001
335.95,6.66,0.361,0.397,0.1,0.01,0.001,0.001
335.65,6.66,0.431,0.481,0.1,0.01,0.001,0.001
335.25,6.66,0.509,0.557,0.1,0.01,0.001,0.001
334.95,6.66,0.586,0.631,0.1,0.01,0.001,0.001
334.65,6.66,0.66,0.703,0.1,0.01,0.001,0.001
334.25,6.66,0.739,0.774,0.1,0.01,0.001,0.001
333.95,6.66,0.818,0.845,0.1,0.01,0.001,0.001
333.65,6.66,0.897,0.913,0.1,0.01,0.001,0.001
333.45,6.66,0.947,0.955,0.1,0.01,0.001,0.001
333.25,6.66,1.0,1.0,0.1,0.01,0.001,0.001
