"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.23,21.947,0.0441,,+-0.03,+-0.07,,
318.23,31.947,0.0566,,+-0.03,+-0.07,,
308.2,36.847,0.0657,,+-0.03,+-0.07,,
308.2,45.597,0.0816,,+-0.03,+-0.07,,
288.91,35.032,0.0861,,+-0.03,+-0.07,,
