"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.76,40.0,0.1059,0.0763,+-0.01,+-0.1,,
334.25,40.0,0.2244,0.129,+-0.01,+-0.1,,
334.63,40.0,0.2991,0.1447,+-0.01,+-0.1,,
335.4,40.0,0.3891,0.1629,+-0.01,+-0.1,,
335.9,40.0,0.4672,0.1715,+-0.01,+-0.1,,
337.08,40.0,0.547,0.1952,+-0.01,+-0.1,,
338.35,40.0,0.6393,0.2096,+-0.01,+-0.1,,
339.43,40.0,0.7006,0.2281,+-0.01,+-0.1,,
342.65,40.0,0.7903,0.2734,+-0.01,+-0.1,,
345.87,40.0,0.8572,0.3349,+-0.01,+-0.1,,
351.84,40.0,0.9191,0.4359,+-0.01,+-0.1,,
359.43,40.0,0.96,0.5919,+-0.01,+-0.1,,
365.83,40.0,0.982,0.7561,+-0.01,+-0.1,,
