"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,23.702,0.0,,+-0.1,0.015,0.0003,
313.15,21.785,0.0939,,+-0.1,0.015,0.0003,
313.15,19.774,0.2012,,+-0.1,0.015,0.0003,
313.15,17.771,0.3164,,+-0.1,0.015,0.0003,
313.15,16.601,0.378,,+-0.1,0.015,0.0003,
313.15,14.848,0.481,,+-0.1,0.015,0.0003,
313.15,13.335,0.5614,,+-0.1,0.015,0.0003,
313.15,11.139,0.6613,,+-0.1,0.015,0.0003,
313.15,8.873,0.7521,,+-0.1,0.015,0.0003,
313.15,7.297,0.8066,,+-0.1,0.015,0.0003,
313.15,2.921,0.933,,+-0.1,0.015,0.0003,
313.15,0.045,1.0,,+-0.1,0.015,0.0003,
