"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.162,0.0,,,,,
323.15,34.286,0.1031,0.052,,,,
323.15,33.361,0.1533,0.0769,,,,
323.15,32.096,0.2195,0.1125,,,,
323.15,31.437,0.2541,0.1315,,,,
323.15,31.219,0.2655,0.1381,,,,
323.15,30.712,0.2914,0.153,,,,
323.15,30.157,0.3194,0.1698,,,,
323.15,29.68,0.343,0.1847,,,,
323.15,29.038,0.3746,0.2055,,,,
323.15,28.526,0.3994,0.2227,,,,
323.15,28.003,0.4241,0.2406,,,,
323.15,27.536,0.4462,0.257,,,,
323.15,27.044,0.4692,0.2749,,,,
323.15,26.619,0.4892,0.2908,,,,
323.15,26.291,0.5045,0.3034,,,,
323.15,25.163,0.5572,0.3494,,,,
323.15,23.979,0.6123,0.4021,,,,
323.15,22.727,0.6702,0.4636,,,,
323.15,21.305,0.7362,0.5425,,,,
323.15,19.701,0.8104,0.6446,,,,
323.15,18.596,0.8614,0.7249,,,,
323.15,17.78,0.8992,0.7905,,,,
323.15,16.324,0.9663,0.9237,,,,
323.15,15.584,1.0,,,,,
