"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.15,0.058,0.0,0.0,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,32.509,0.148,0.9985,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,35.901,0.177,0.9986,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,39.7,0.217,0.9987,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,41.349,0.24,0.9988,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,44.143,0.318,0.9999,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,45.488,0.371,0.999,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,46.741,0.472,0.9991,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,47.446,0.557,0.9992,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,49.217,0.74,0.9993,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,50.07,0.867,0.9994,+-0.01,+-0.03,+-0.0005,+-0.0005
353.15,54.047,1.0,1.0,+-0.01,+-0.03,+-0.0005,+-0.0005
