"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-25.0,10.0,0.0678,0.9999,0.02,+-0.07,,
-25.0,20.0,0.1288,0.9999,0.02,+-0.07,,
-25.0,30.0,0.1856,0.9999,0.02,+-0.07,,
-25.0,40.0,0.2381,0.9999,0.02,+-0.07,,
-25.0,50.0,0.2863,0.9999,0.02,+-0.07,,
-25.0,60.0,0.3302,0.9999,0.02,+-0.07,,
-25.0,70.0,0.3698,0.9999,0.02,+-0.07,,
-25.0,80.0,0.4051,0.9999,0.02,+-0.07,,
-25.0,90.0,0.4361,0.9999,0.02,+-0.07,,
-25.0,100.0,0.4629,0.9999,0.02,+-0.07,,
