"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,103.45,0.0,,,,,
313.15,96.6,0.0797,,,,,
313.15,92.5,0.1303,,,,,
313.15,88.38,0.1794,,,,,
313.15,85.01,0.2209,,,,,
313.15,78.75,0.3018,,,,,
313.15,72.95,0.3749,,,,,
313.15,67.24,0.4483,,,,,
313.15,57.21,0.57,,,,,
313.15,51.87,0.633,,,,,
313.15,36.29,0.7983,,,,,
313.15,26.47,0.8909,,,,,
313.15,20.73,0.9433,,,,,
313.15,13.73,1.0,,,,,
