"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
368.5,26.66,0.0,0.0,0.1,0.01,0.001,0.001
368.25,26.66,0.05,0.056,0.1,0.01,0.001,0.001
368.05,26.66,0.098,0.108,0.1,0.01,0.001,0.001
367.75,26.66,0.192,0.209,0.1,0.01,0.001,0.001
367.55,26.66,0.259,0.279,0.1,0.01,0.001,0.001
367.15,26.66,0.385,0.41,0.1,0.01,0.001,0.001
366.85,26.66,0.481,0.507,0.1,0.01,0.001,0.001
366.55,26.66,0.581,0.606,0.1,0.01,0.001,0.001
366.25,26.66,0.684,0.704,0.1,0.01,0.001,0.001
365.95,26.66,0.786,0.799,0.1,0.01,0.001,0.001
365.75,26.66,0.888,0.897,0.1,0.01,0.001,0.001
365.65,26.66,0.945,0.95,0.1,0.01,0.001,0.001
365.55,26.66,1.0,1.0,0.1,0.01,0.001,0.001
