"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-53.89,61.24,0.6204,0.8027,,,,
-53.89,62.6,0.662,0.7948,,,,
-53.89,63.83,0.7483,0.7483,,,,
-53.89,5.74,0.0,0.0,,,,
-53.89,6.8,0.0049,0.186,,,,
-53.89,13.61,0.0355,0.5461,,,,
-53.89,20.41,0.0681,0.6745,,,,
-53.89,27.22,0.1054,0.7384,,,,
-53.89,34.02,0.1535,0.774,,,,
-53.89,40.83,0.218,0.796,,,,
-53.89,47.63,0.3056,0.8078,,,,
-53.89,54.44,0.4368,0.8115,,,,
