"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
280,185.6,0.0,0.0,,,,
280,200.0,0.0084,0.0481,,,,
280,250.0,0.0436,0.2042,,,,
280,300.0,0.0821,0.3257,,,,
280,350.0,0.1172,0.405,,,,
280,400.0,0.152,0.4612,,,,
280,450.0,0.1859,0.5046,,,,
280,500.0,0.2197,0.5402,,,,
280,600.0,0.2842,0.5874,,,,
280,700.0,0.3426,0.6107,,,,
280,800.0,0.3988,0.6165,,,,
280,900.0,0.4702,0.6139,,,,
280,955.0,0.563,0.563,,,,
