"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.15,679.848,0.0,0.0,,,,
398.15,684.512,0.05,0.0559,,,,
398.15,689.856,0.1,0.1126,,,,
398.15,696.173,0.15,0.1706,,,,
398.15,703.727,0.2,0.2298,,,,
398.15,712.643,0.25,0.2897,,,,
398.15,723.002,0.3,0.3499,,,,
398.15,734.884,0.35,0.41,,,,
398.15,748.369,0.4,0.4694,,,,
398.15,763.518,0.45,0.5277,,,,
398.15,780.328,0.5,0.5844,,,,
398.15,798.785,0.55,0.639,,,,
398.15,818.872,0.6,0.6912,,,,
398.15,840.576,0.65,0.7407,,,,
398.15,863.88,0.7,0.7875,,,,
398.15,888.714,0.75,0.8311,,,,
398.15,914.877,0.8,0.8714,,,,
398.15,942.147,0.85,0.9084,,,,
398.15,970.301,0.9,0.942,,,,
398.15,999.099,0.95,0.9724,,,,
398.15,1028.08,1.0,1.0,,,,
