"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
453.15,10.0,0.9806,0.156,+-0.03,+-0.1%,,
453.15,20.0,0.9563,0.0896,+-0.03,+-0.1%,,
453.15,30.0,0.9328,0.0679,+-0.03,+-0.1%,,
453.15,45.0,0.894,0.0503,+-0.03,+-0.1%,,
453.15,60.0,0.857,0.0474,+-0.03,+-0.1%,,
453.15,80.0,0.8,0.0459,+-0.03,+-0.1%,,
453.15,100.0,0.748,0.0479,+-0.03,+-0.1%,,
453.15,120.0,0.694,0.0497,+-0.03,+-0.1%,,
453.15,140.0,0.634,0.0543,+-0.03,+-0.1%,,
453.15,165.0,0.569,0.0629,+-0.03,+-0.1%,,
453.15,190.0,0.49,0.0791,+-0.03,+-0.1%,,
