"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.4,58.0,0.3613,,0.1,,,
31.2,64.0,0.3613,,0.1,,,
40.6,77.01,0.3613,,0.1,,,
49.6,90.13,0.3613,,0.1,,,
59.6,105.4,0.3613,,0.1,,,
69.5,120.7,0.3613,,0.1,,,
80.0,135.2,0.3613,,0.1,,,
89.4,144.1,0.3613,,0.1,,,
99.2,152.7,0.3613,,0.1,,,
