"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
302.15,25.757,0.00267,0.00518,,,,
302.15,25.946,0.0096,0.01844,,,,
302.15,26.068,0.01546,0.02943,,,,
302.15,26.243,0.02349,0.0442,,,,
302.15,26.452,0.03232,0.06005,,,,
302.15,26.703,0.04378,0.08003,,,,
302.15,26.988,0.05613,0.10087,,,,
302.15,27.47,0.07423,0.13019,,,,
302.15,27.975,0.09794,0.16657,,,,
302.15,28.832,0.14462,0.23235,,,,
302.15,30.319,0.22017,0.32551,,,,
302.15,31.275,0.28959,0.40008,,,,
302.15,32.308,0.36266,0.47022,,,,
302.15,33.215,0.44141,0.53891,,,,
302.15,33.921,0.51104,0.59553,,,,
302.15,34.989,0.62124,0.68069,,,,
302.15,35.334,0.66834,0.71645,,,,
302.15,35.778,0.74253,0.77331,,,,
302.15,36.077,0.80989,0.82666,,,,
302.15,36.156,0.85882,0.86727,,,,
302.15,36.297,0.93455,0.93486,,,,
302.15,36.308,0.96589,0.96512,,,,
302.15,36.294,0.98377,0.98312,,,,
302.15,36.241,0.99368,0.99337,,,,
