"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
372.8,365.1,0.0,0.0,0.1,,0.005,0.005
372.8,375.8,0.057,0.073,0.1,,0.005,0.005
372.8,384.0,0.104,0.142,0.1,,0.005,0.005
372.8,393.7,0.195,0.24,0.1,,0.005,0.005
372.8,399.9,0.301,0.345,0.1,,0.005,0.005
372.8,403.7,0.421,0.431,0.1,,0.005,0.005
372.8,405.4,0.499,0.491,0.1,,0.005,0.005
372.8,403.7,0.593,0.572,0.1,,0.005,0.005
372.8,399.9,0.662,0.628,0.1,,0.005,0.005
372.8,392.7,0.744,0.699,0.1,,0.005,0.005
372.8,386.8,0.806,0.75,0.1,,0.005,0.005
372.8,372.0,0.904,0.863,0.1,,0.005,0.005
372.8,359.9,0.958,0.932,0.1,,0.005,0.005
372.8,349.9,1.0,1.0,0.1,,0.005,0.005
