"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,9.3711,0.97,0.969,0.01,,+-0.0003,
323.15,9.3777,0.9517,0.9501,0.01,,+-0.0003,
323.15,9.3897,0.9083,0.9055,0.01,,+-0.0003,
323.15,9.4044,0.8692,0.8654,0.01,,+-0.0003,
323.15,9.4217,0.8225,0.8179,0.01,,+-0.0003,
323.15,9.4444,0.7292,0.7233,0.01,,+-0.0003,
323.15,9.4791,0.5883,0.5818,0.01,,+-0.0003,
323.15,9.4964,0.5165,0.5102,0.01,,+-0.0003,
323.15,9.5097,0.4625,0.4564,0.01,,+-0.0003,
323.15,9.5124,0.4366,0.4306,0.01,,+-0.0003,
323.15,9.5164,0.4118,0.4061,0.01,,+-0.0003,
323.15,9.5257,0.3908,0.3853,0.01,,+-0.0003,
323.15,9.5404,0.3375,0.3324,0.01,,+-0.0003,
323.15,9.547,0.2999,0.2952,0.01,,+-0.0003,
323.15,9.555,0.25,0.246,0.01,,+-0.0003,
323.15,9.567,0.1725,0.1695,0.01,,+-0.0003,
323.15,9.5777,0.1417,0.1392,0.01,,+-0.0003,
323.15,9.5884,0.0833,0.0818,0.01,,+-0.0003,
323.15,9.591,0.0667,0.0655,0.01,,+-0.0003,
323.15,9.595,0.0417,0.0409,0.01,,+-0.0003,
