"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
380.42,101.3,0.0647,0.0848,+-0.01,+-0.1,,
380.15,101.3,0.0936,0.1165,+-0.01,+-0.1,,
379.87,101.3,0.1527,0.164,+-0.01,+-0.1,,
379.78,101.3,0.2231,0.2108,+-0.01,+-0.1,,
380.03,101.3,0.3172,0.2618,+-0.01,+-0.1,,
380.71,101.3,0.4422,0.3134,+-0.01,+-0.1,,
381.88,101.3,0.5652,0.3574,+-0.01,+-0.1,,
382.98,101.3,0.639,0.3935,+-0.01,+-0.1,,
385.5,101.3,0.7555,0.4687,+-0.01,+-0.1,,
388.28,101.3,0.8396,0.5525,+-0.01,+-0.1,,
392.66,101.3,0.9086,0.6704,+-0.01,+-0.1,,
398.26,101.3,0.96,0.8096,+-0.01,+-0.1,,
