"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
396.43,40.0,0.0213,0.2497,0.01,0.1,0.0001,0.0001
390.75,40.0,0.039,0.3794,0.01,0.1,0.0001,0.0001
387.65,40.0,0.0485,0.4315,0.01,0.1,0.0001,0.0001
380.95,40.0,0.092,0.5797,0.01,0.1,0.0001,0.0001
378.92,40.0,0.1073,0.61,0.01,0.1,0.0001,0.0001
373.29,40.0,0.1702,0.702,0.01,0.1,0.0001,0.0001
368.25,40.0,0.2632,0.7702,0.01,0.1,0.0001,0.0001
365.67,40.0,0.3428,0.8066,0.01,0.1,0.0001,0.0001
362.92,40.0,0.4666,0.8343,0.01,0.1,0.0001,0.0001
361.53,40.0,0.5592,0.86,0.01,0.1,0.0001,0.0001
360.31,40.0,0.679,0.8826,0.01,0.1,0.0001,0.0001
359.27,40.0,0.7913,0.9047,0.01,0.1,0.0001,0.0001
359.11,40.0,0.8491,0.923,0.01,0.1,0.0001,0.0001
358.66,40.0,0.9035,0.9445,0.01,0.1,0.0001,0.0001
358.32,40.0,0.9313,0.955,0.01,0.1,0.0001,0.0001
