"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
387.12,127.99,0.0,0.0,+-0.01,+-0.02,,
383.39,127.99,0.0245,0.144,+-0.01,+-0.02,,
381.71,127.99,0.0365,0.193,+-0.01,+-0.02,,
378.89,127.99,0.0619,0.2894,+-0.01,+-0.02,,
377.16,127.99,0.079,0.3437,+-0.01,+-0.02,,
375.42,127.99,0.0953,0.3902,+-0.01,+-0.02,,
370.09,127.99,0.1549,0.5355,+-0.01,+-0.02,,
365.63,127.99,0.2062,0.6274,+-0.01,+-0.02,,
363.16,127.99,0.2417,0.6782,+-0.01,+-0.02,,
362.26,127.99,0.2532,0.692,+-0.01,+-0.02,,
360.87,127.99,0.279,0.7192,+-0.01,+-0.02,,
359.71,127.99,0.2945,0.7341,+-0.01,+-0.02,,
358.62,127.99,0.3112,0.749,+-0.01,+-0.02,,
357.41,127.99,0.3297,0.7662,+-0.01,+-0.02,,
356.86,127.99,0.3412,0.7754,+-0.01,+-0.02,,
355.56,127.99,0.3687,0.7968,+-0.01,+-0.02,,
354.75,127.99,0.3839,0.8067,+-0.01,+-0.02,,
353.13,127.99,0.4146,0.8239,+-0.01,+-0.02,,
351.5,127.99,0.4576,0.8465,+-0.01,+-0.02,,
350.4,127.99,0.4838,0.8584,+-0.01,+-0.02,,
349.19,127.99,0.5196,0.8727,+-0.01,+-0.02,,
348.08,127.99,0.556,0.8855,+-0.01,+-0.02,,
347.09,127.99,0.5859,0.8955,+-0.01,+-0.02,,
345.98,127.99,0.6242,0.9071,+-0.01,+-0.02,,
345.12,127.99,0.652,0.9151,+-0.01,+-0.02,,
344.38,127.99,0.678,0.9222,+-0.01,+-0.02,,
343.47,127.99,0.7134,0.9317,+-0.01,+-0.02,,
342.49,127.99,0.7501,0.9408,+-0.01,+-0.02,,
341.47,127.99,0.7911,0.9508,+-0.01,+-0.02,,
340.55,127.99,0.83,0.96,+-0.01,+-0.02,,
339.82,127.99,0.8622,0.9671,+-0.01,+-0.02,,
339.22,127.99,0.8853,0.9728,+-0.01,+-0.02,,
338.72,127.99,0.9095,0.9783,+-0.01,+-0.02,,
338.26,127.99,0.9294,0.983,+-0.01,+-0.02,,
337.84,127.99,0.9466,0.9873,+-0.01,+-0.02,,
337.5,127.99,0.9613,0.9908,+-0.01,+-0.02,,
337.19,127.99,0.9746,0.994,+-0.01,+-0.02,,
336.98,127.99,0.9839,0.9962,+-0.01,+-0.02,,
336.6,127.99,1.0,1.0,+-0.01,+-0.02,,
