"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,65.38,0.0,,+- 0.005,+- 0.02%,,
338.15,64.43,0.0564,,+- 0.005,+- 0.02%,,
338.15,63.7,0.0958,,+- 0.005,+- 0.02%,,
338.15,62.33,0.1648,,+- 0.005,+- 0.02%,,
338.15,61.72,0.1948,,+- 0.005,+- 0.02%,,
338.15,59.71,0.2864,,+- 0.005,+- 0.02%,,
338.15,57.35,0.3847,,+- 0.005,+- 0.02%,,
338.15,54.24,0.5005,,+- 0.005,+- 0.02%,,
338.15,50.9,0.6169,,+- 0.005,+- 0.02%,,
338.15,46.61,0.7316,,+- 0.005,+- 0.02%,,
338.15,42.39,0.8358,,+- 0.005,+- 0.02%,,
338.15,40.88,0.8673,,+- 0.005,+- 0.02%,,
338.15,39.3,0.9006,,+- 0.005,+- 0.02%,,
338.15,36.46,0.9566,,+- 0.005,+- 0.02%,,
338.15,33.79,1.0,,+- 0.005,+- 0.02%,,
