"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
329.85,142.0,0.056,,,,,
329.86,146.1,0.058,,,,,
329.84,149.5,0.06,,,,,
329.86,196.7,0.092,,,,,
329.72,224.0,0.113,,,,,
329.73,226.5,0.113,,,,,
329.84,292.3,0.17,,,,,
329.8,300.9,0.179,,,,,
329.84,341.0,0.222,,,,,
329.88,342.8,0.223,,,,,
330.12,422.1,0.324,,,,,
330.18,425.9,0.33,,,,,
329.87,475.3,0.428,,,,,
329.96,516.1,0.521,,,,,
329.91,518.7,0.531,,,,,
329.93,520.2,0.532,,,,,
329.86,551.3,0.632,,,,,
329.93,552.4,0.635,,,,,
329.95,581.6,0.727,,,,,
329.93,608.5,0.819,,,,,
329.96,613.4,0.832,,,,,
329.95,639.5,0.911,,,,,
