"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
378.56,127.99,0.0,0.0,,,0.002,0.004
377.19,127.99,0.0152,0.067,,,0.002,0.004
375.95,127.99,0.0304,0.1135,,,0.002,0.004
374.83,127.99,0.0461,0.1615,,,0.002,0.004
371.83,127.99,0.0863,0.2763,,,0.002,0.004
370.42,127.99,0.1066,0.3294,,,0.002,0.004
368.8,127.99,0.13,0.3831,,,0.002,0.004
366.87,127.99,0.1585,0.4452,,,0.002,0.004
365.35,127.99,0.1824,0.4886,,,0.002,0.004
361.77,127.99,0.2365,0.5759,,,0.002,0.004
359.33,127.99,0.2834,0.6367,,,0.002,0.004
357.67,127.99,0.3145,0.672,,,0.002,0.004
356.16,127.99,0.3442,0.7021,,,0.002,0.004
354.8,127.99,0.3734,0.7248,,,0.002,0.004
353.55,127.99,0.4014,0.7491,,,0.002,0.004
352.32,127.99,0.4303,0.7707,,,0.002,0.004
351.12,127.99,0.4581,0.7926,,,0.002,0.004
348.77,127.99,0.5224,0.8325,,,0.002,0.004
346.51,127.99,0.5879,0.8624,,,0.002,0.004
345.9,127.99,0.6048,0.8686,,,0.002,0.004
344.98,127.99,0.6337,0.88,,,0.002,0.004
344.06,127.99,0.664,0.891,,,0.002,0.004
343.57,127.99,0.6899,0.9004,,,0.002,0.004
342.7,127.99,0.7249,0.9133,,,0.002,0.004
342.26,127.99,0.7597,0.9238,,,0.002,0.004
341.29,127.99,0.8002,0.9383,,,0.002,0.004
340.7,127.99,0.8302,0.9453,,,0.002,0.004
339.97,127.99,0.8671,0.9572,,,0.002,0.004
339.1,127.99,0.9037,0.9681,,,0.002,0.004
337.78,127.99,0.9528,0.9855,,,0.002,0.004
336.49,127.99,1.0,1.0,,,0.002,0.004
