"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100.0,10.0,0.0362,0.974,0.02,+-0.007,,
100.0,20.0,0.0715,0.9824,0.02,+-0.007,,
100.0,30.0,0.1058,0.9878,0.02,+-0.007,,
100.0,40.0,0.1392,0.9908,0.02,+-0.007,,
100.0,50.0,0.1716,0.9921,0.02,+-0.007,,
100.0,60.0,0.203,0.9921,0.02,+-0.007,,
100.0,70.0,0.2335,0.9915,0.02,+-0.007,,
100.0,80.0,0.263,0.9909,0.02,+-0.007,,
100.0,90.0,0.2915,0.9909,0.02,+-0.007,,
100.0,100.0,0.319,0.9921,0.02,+-0.007,,
