"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.0,57.9,0.0963,,0.1,,,
35.1,69.78,0.0963,,0.1,,,
49.7,90.18,0.0963,,0.1,,,
69.6,114.8,0.0963,,0.1,,,
79.4,123.3,0.0963,,0.1,,,
99.5,131.7,0.0963,,0.1,,,
