"T, K","P, psi",X,Y,T Err,P Err,X Err,Y Err
250,200,0.01559,0.9993602,,,,
250,500,0.03764,0.9996858,,,,
250,750,0.05583,0.9996765,,,,
250,1000,0.07267,0.999703,,,,
250,1500,0.1007,0.9995907,,,,
250,2000,0.1224,0.9992081,,,,
250,2500,0.138,0.998453,,,,
250,3000,0.152,0.997539,,,,
250,4000,0.1757,0.995744,,,,
250,5000,0.1963,0.99498,,,,
250,6000,0.2147,0.994418,,,,
