"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
372.36,101.32,0.0,0.0,,,0.002,0.004
369.82,101.32,0.0203,0.0987,,,0.002,0.004
369.2,101.32,0.026,0.122,,,0.002,0.004
366.39,101.32,0.0561,0.2347,,,0.002,0.004
360.1,101.32,0.1313,0.4463,,,0.002,0.004
358.2,101.32,0.1564,0.498,,,0.002,0.004
356.58,101.32,0.1805,0.5437,,,0.002,0.004
355.07,101.32,0.2029,0.5813,,,0.002,0.004
352.4,101.32,0.2444,0.6405,,,0.002,0.004
351.11,101.32,0.2679,0.6693,,,0.002,0.004
349.48,101.32,0.2968,0.6991,,,0.002,0.004
348.33,101.32,0.3205,0.721,,,0.002,0.004
347.28,101.32,0.343,0.7401,,,0.002,0.004
346.3,101.32,0.3669,0.7577,,,0.002,0.004
344.98,101.32,0.4023,0.7817,,,0.002,0.004
344.35,101.32,0.4232,0.7918,,,0.002,0.004
342.95,101.32,0.4623,0.8149,,,0.002,0.004
341.53,101.32,0.5129,0.8375,,,0.002,0.004
338.52,101.32,0.6119,0.8811,,,0.002,0.004
337.27,101.32,0.6738,0.8967,,,0.002,0.004
335.16,101.32,0.7601,0.9257,,,0.002,0.004
333.89,101.32,0.8066,0.9416,,,0.002,0.004
332.81,101.32,0.8573,0.9563,,,0.002,0.004
331.9,101.32,0.8988,0.9695,,,0.002,0.004
330.92,101.32,0.9423,0.9829,,,0.002,0.004
330.34,101.32,0.9699,0.9908,,,0.002,0.004
329.81,101.32,1.0,1.0,,,0.002,0.004
