"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
58.8,1.0,0.013,0.206,,,,
53.0,1.0,0.025,0.349,,,,
47.8,1.0,0.045,0.487,,,,
43.5,1.0,0.099,0.653,,,,
42.8,1.0,0.106,0.659,,,,
40.0,1.0,0.151,0.676,,,,
38.9,1.0,0.194,0.701,,,,
38.5,1.0,0.2,0.671,,,,
38.0,1.0,0.34,0.698,,,,
37.8,1.0,0.649,0.701,,,,
37.6,1.0,0.7,0.701,,,,
37.9,1.0,0.757,0.705,,,,
37.8,1.0,0.903,0.723,,,,
37.7,1.0,0.916,0.734,,,,
37.8,1.0,0.928,0.727,,,,
38.2,1.0,0.93,0.729,,,,
41.0,1.0,0.99,0.844,,,,
44.1,1.0,0.997,0.995,,,,
