"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,15.309,0.0,,+-0.1,0.015,0.0003,
303.15,14.114,0.0937,,+-0.1,0.015,0.0003,
303.15,12.774,0.2011,,+-0.1,0.015,0.0003,
303.15,11.512,0.3162,,+-0.1,0.015,0.0003,
303.15,10.38,0.3777,,+-0.1,0.015,0.0003,
303.15,9.757,0.4806,,+-0.1,0.015,0.0003,
303.15,8.809,0.5609,,+-0.1,0.015,0.0003,
303.15,7.473,0.6591,,+-0.1,0.015,0.0003,
303.15,6.03,0.7507,,+-0.1,0.015,0.0003,
303.15,4.982,0.8055,,+-0.1,0.015,0.0003,
303.15,1.98,0.9327,,+-0.1,0.015,0.0003,
303.15,0.015,1.0,,+-0.1,0.015,0.0003,
