"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
655.85,655.85,0.03833,,,,,
655.85,636.85,0.10065,,,,,
655.85,608.52,0.19657,,,,,
655.85,535.7,0.37601,,,,,
655.85,488.09,0.46618,,,,,
655.85,419.63,0.57047,,,,,
655.85,322.98,0.69306,,,,,
655.85,259.2,0.7635,,,,,
655.85,146.11,0.87415,,,,,
