"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
315.15,37.32,0.0,0.0,+-0.01,+-0.013,,
315.15,45.02,0.053,0.206,+-0.01,+-0.013,,
315.15,65.6,0.248,0.539,+-0.01,+-0.013,,
315.15,74.24,0.365,0.636,+-0.01,+-0.013,,
315.15,79.28,0.451,0.691,+-0.01,+-0.013,,
315.15,85.36,0.579,0.757,+-0.01,+-0.013,,
315.15,85.39,0.58,0.757,+-0.01,+-0.013,,
315.15,87.46,0.634,0.782,+-0.01,+-0.013,,
315.15,87.99,0.655,0.792,+-0.01,+-0.013,,
315.15,88.53,0.67,0.797,+-0.01,+-0.013,,
315.15,89.78,0.719,0.819,+-0.01,+-0.013,,
315.15,90.26,0.731,0.826,+-0.01,+-0.013,,
315.15,91.53,0.786,0.855,+-0.01,+-0.013,,
315.15,93.78,0.919,0.93,+-0.01,+-0.013,,
315.15,94.06,1.0,1.0,+-0.01,+-0.013,,
