"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
77.23,101.3,0.0814,0.208,+-0.02,,,
73.27,101.3,0.1655,0.3541,+-0.02,,,
72.23,101.3,0.2582,0.4347,+-0.02,,,
71.66,101.3,0.2907,0.4651,+-0.02,,,
70.67,101.3,0.4992,0.5538,+-0.02,,,
70.85,101.3,0.5642,0.5837,+-0.02,,,
70.95,101.3,0.6341,0.6041,+-0.02,,,
71.05,101.3,0.6789,0.6105,+-0.02,,,
72.1,101.3,0.8415,0.6966,+-0.02,,,
74.59,101.3,0.9014,0.749,+-0.02,,,
80.81,101.3,0.9925,0.959,+-0.02,,,
