"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,51.96,0.0,0.0,0.02,0.02,0.005,0.005
333.15,52.76,0.0085,0.0259,0.02,0.02,0.005,0.005
333.15,55.3,0.0373,0.0913,0.02,0.02,0.005,0.005
333.15,58.522,0.0786,0.1719,0.02,0.02,0.005,0.005
333.15,62.67,0.1554,0.2874,0.02,0.02,0.005,0.005
333.15,66.46,0.2162,0.3669,0.02,0.02,0.005,0.005
333.15,69.45,0.288,0.4354,0.02,0.02,0.005,0.005
333.15,72.3,0.3566,0.5026,0.02,0.02,0.005,0.005
333.15,74.665,0.4288,0.559,0.02,0.02,0.005,0.005
333.15,76.85,0.5139,0.6209,0.02,0.02,0.005,0.005
333.15,78.42,0.578,0.6687,0.02,0.02,0.005,0.005
333.15,79.821,0.6483,0.718,0.02,0.02,0.005,0.005
333.15,81.02,0.7214,0.7681,0.02,0.02,0.005,0.005
333.15,81.803,0.7809,0.8123,0.02,0.02,0.005,0.005
333.15,82.46,0.8342,0.8528,0.02,0.02,0.005,0.005
333.15,82.875,0.8871,0.8955,0.02,0.02,0.005,0.005
333.15,83.1,0.93,0.9328,0.02,0.02,0.005,0.005
333.15,83.13,0.9644,0.9646,0.02,0.02,0.005,0.005
333.15,83.14,0.9851,0.9848,0.02,0.02,0.005,0.005
333.15,83.114,0.9982,0.997,0.02,0.02,0.005,0.005
333.15,83.11,1.0,1.0,0.02,0.02,0.005,0.005
