"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.86,101.3,0.0,0.0,0.03,,+-0.002,+-0.002
389.12,101.3,0.077,0.29,0.03,,+-0.002,+-0.002
387.89,101.3,0.1,0.323,0.03,,+-0.002,+-0.002
387.29,101.3,0.11,0.34,0.03,,+-0.002,+-0.002
385.62,101.3,0.157,0.388,0.03,,+-0.002,+-0.002
384.89,101.3,0.178,0.408,0.03,,+-0.002,+-0.002
383.97,101.3,0.228,0.444,0.03,,+-0.002,+-0.002
383.38,101.3,0.272,0.458,0.03,,+-0.002,+-0.002
383.04,101.3,0.329,0.477,0.03,,+-0.002,+-0.002
382.63,101.3,0.403,0.5,0.03,,+-0.002,+-0.002
382.4,101.3,0.449,0.515,0.03,,+-0.002,+-0.002
382.35,101.3,0.485,0.528,0.03,,+-0.002,+-0.002
382.32,101.3,0.512,0.533,0.03,,+-0.002,+-0.002
382.32,101.3,0.541,0.542,0.03,,+-0.002,+-0.002
382.43,101.3,0.605,0.565,0.03,,+-0.002,+-0.002
382.57,101.3,0.646,0.581,0.03,,+-0.002,+-0.002
382.62,101.3,0.658,0.588,0.03,,+-0.002,+-0.002
382.86,101.3,0.712,0.612,0.03,,+-0.002,+-0.002
383.21,101.3,0.755,0.636,0.03,,+-0.002,+-0.002
383.8,101.3,0.81,0.674,0.03,,+-0.002,+-0.002
385.19,101.3,0.873,0.735,0.03,,+-0.002,+-0.002
385.59,101.3,0.887,0.752,0.03,,+-0.002,+-0.002
386.0,101.3,0.901,0.769,0.03,,+-0.002,+-0.002
386.25,101.3,0.908,0.782,0.03,,+-0.002,+-0.002
387.3,101.3,0.937,0.833,0.03,,+-0.002,+-0.002
387.56,101.3,0.943,0.846,0.03,,+-0.002,+-0.002
390.88,101.3,1.0,1.0,0.03,,+-0.002,+-0.002
