"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
25,82,0.084,0.83,+-0.15,1.6,,
25,100,,0.856,+-0.15,1.6,,
25,150,0.049,0.867,+-0.15,1.6,,
25,200,0.064,0.863,+-0.15,1.6,,
25,300,0.085,0.845,+-0.15,1.6,,
25,500,0.102,0.84,+-0.15,1.6,,
25,1000,0.122,0.841,+-0.15,1.6,,
25,2000,,0.872,+-0.15,1.6,,
