"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,26.89,0.0,0.0,,,,
348.15,28.81,0.0182,0.037,,,,
348.15,30.23,0.0713,0.128,,,,
348.15,31.66,0.1482,0.224,,,,
348.15,32.73,0.2604,0.316,,,,
348.15,33.02,0.3517,0.367,,,,
348.15,32.9,0.4742,0.416,,,,
348.15,32.75,0.5203,0.431,,,,
348.15,31.95,0.6551,0.476,,,,
348.15,31.61,0.6902,0.49,,,,
348.15,29.9,0.799,0.552,,,,
348.15,28.17,0.8601,0.61,,,,
348.15,25.69,0.916,0.698,,,,
348.15,23.52,0.9512,0.785,,,,
348.15,19.44,0.999,0.993,,,,
348.15,19.3,1.0,1.0,,,,
