"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
20.03,56.391,0.0,0.0,,,,
20.03,58.08,0.042,0.054,,,,
20.03,59.27,0.076,0.095,,,,
20.03,60.74,0.119,0.141,,,,
20.03,61.7,0.157,0.183,,,,
20.03,62.12,0.175,0.196,,,,
20.03,62.23,0.177,0.2,,,,
20.03,63.04,0.209,0.226,,,,
20.03,63.17,0.217,0.232,,,,
20.03,63.59,0.229,0.242,,,,
20.03,63.71,0.233,0.245,,,,
20.03,64.13,0.259,0.263,,,,
