"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
430.15,26.66,0.0,0.0,,0.03,0.005,0.005
417.85,26.66,0.025,0.332,,0.03,0.005,0.005
416.65,26.66,0.03,0.348,,0.03,0.005,0.005
411.3,26.66,0.05,0.494,,0.03,0.005,0.005
389.85,26.66,0.16,0.795,,0.03,0.005,0.005
385.0,26.66,0.196,0.84,,0.03,0.005,0.005
380.9,26.66,0.237,0.873,,0.03,0.005,0.005
376.7,26.66,0.287,0.9,,0.03,0.005,0.005
369.55,26.66,0.378,0.932,,0.03,0.005,0.005
364.1,26.66,0.495,0.955,,0.03,0.005,0.005
360.5,26.66,0.575,0.967,,0.03,0.005,0.005
357.7,26.66,0.664,0.977,,0.03,0.005,0.005
355.55,26.66,0.72,0.982,,0.03,0.005,0.005
352.55,26.66,0.83,0.988,,0.03,0.005,0.005
351.05,26.66,0.882,0.992,,0.03,0.005,0.005
350.05,26.66,0.926,0.995,,0.03,0.005,0.005
349.3,26.66,0.963,0.996,,0.03,0.005,0.005
348.85,26.66,0.98,0.998,,0.03,0.005,0.005
348.2,26.66,1.0,1.0,,0.03,0.005,0.005
