"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
74.1,2.629,0.1746,0.9546,,,,
74.1,4.235,0.2812,0.9661,,,,
74.1,5.614,0.3807,0.9693,,,,
74.1,7.242,0.5007,0.9691,,,,
74.1,8.034,0.5632,0.9681,,,,
74.1,8.793,0.6277,0.9656,,,,
74.1,9.42,0.6806,0.9634,,,,
74.1,10.089,0.7429,0.9588,,,,
74.1,10.496,0.7821,0.9539,,,,
74.1,10.868,0.822,0.9465,,,,
74.1,11.061,0.8421,0.9418,,,,
74.1,11.227,0.8662,0.9335,,,,
