"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
394.26,28.93,0.0,0.0,0.025,+-0.03,,
394.26,31.42,0.0195,0.0482,0.025,+-0.03,,
394.26,33.69,0.0377,0.088,0.025,+-0.03,,
394.26,37.67,0.0693,0.143,0.025,+-0.03,,
394.26,41.09,0.0985,0.1815,0.025,+-0.03,,
394.26,47.2,0.1553,0.225,0.025,+-0.03,,
394.26,48.72,0.1713,0.221,0.025,+-0.03,,
394.26,49.09,0.1762,0.2327,0.025,+-0.03,,
394.26,48.98,0.1759,0.2268,0.025,+-0.03,,
